iter	RMSE
1667	20.60475578
1668	20.60184738
1669	20.59916395
1670	20.59643992
1671	20.59444646
1672	20.5915151
1673	20.58887817
1674	20.58617763
1675	20.58518117
1676	20.58457283
1677	20.58374016
1678	20.58246326
1679	20.58197369
1680	20.58115267
1681	20.58030759
1682	20.5793814
1683	20.57842754
1684	20.57719139
1685	20.57400191
1686	20.57237761
1687	20.57003276
1688	20.56944407
1689	20.56521036
1690	20.5627937
1691	20.56132348
1692	20.55856446
1693	20.55760136
1694	20.5562625
1695	20.55398923
1696	20.55282011
1697	20.55145129
1698	20.55081328
1699	20.54893893
1700	20.54732906
1701	20.5436856
1702	20.54274077
1703	20.54018378
1704	20.53754728
1705	20.53651537
1706	20.53572714
1707	20.53386242
1708	20.53163626
1709	20.53017945
1710	20.52844951
1711	20.52687932
1712	20.52465293
1713	20.52309324
1714	20.518373
1715	20.51681395
1716	20.51566561
1717	20.51416559
1718	20.51123519
1719	20.50904058
1720	20.50695625
1721	20.50597856
1722	20.50473042
1723	20.50238747
1724	20.49871538
1725	20.49724816
1726	20.49618812
1727	20.49505817
1728	20.49404128
1729	20.49139473
1730	20.48879782
1731	20.4845269
1732	20.48396683
1733	20.48181213
1734	20.47999539
1735	20.479086
1736	20.47809638
1737	20.47596184
1738	20.4751977
1739	20.47435137
1740	20.47292632
1741	20.47177621
1742	20.47025951
1743	20.46945798
1744	20.4686306
1745	20.46745368
1746	20.46650375
1747	20.46564955
1748	20.46412959
1749	20.463885
1750	20.4619571
1751	20.46122672
1752	20.45958528
1753	20.45454017
1754	20.45379184
1755	20.45286732
1756	20.45238061
1757	20.45053033
1758	20.44944117
1759	20.44865422
1760	20.4464527
1761	20.44457147
1762	20.44351921
1763	20.44216262
1764	20.4413845
1765	20.43844546
1766	20.43685383
1767	20.43529483
1768	20.43224069
1769	20.42959984
1770	20.42707852
1771	20.4259323
1772	20.42324808
1773	20.42262974
1774	20.42187915
1775	20.42041255
1776	20.41888865
1777	20.41744046
1778	20.41648729
1779	20.41338806
1780	20.41219148
1781	20.41111364
1782	20.40852615
1783	20.40459339
1784	20.40406233
1785	20.40159946
1786	20.39938704
1787	20.39892334
1788	20.39788679
1789	20.39566969
1790	20.39509964
1791	20.39416006
1792	20.39151618
1793	20.39114533
1794	20.38861499
1795	20.38504785
1796	20.3825682
1797	20.3804542
1798	20.3799308
1799	20.37813768
1800	20.37634159
1801	20.37393688
1802	20.37287704
1803	20.37134519
1804	20.36977018
1805	20.36871983
1806	20.36736788
1807	20.36499089
1808	20.36302242
1809	20.36178394
1810	20.35956891
1811	20.35805295
1812	20.35711969
1813	20.35622458
1814	20.35449936
1815	20.35258759
1816	20.35080658
1817	20.34877984
1818	20.3479483
1819	20.34772413
1820	20.34565778
1821	20.34329587
1822	20.34217027
1823	20.34006723
1824	20.33908607
1825	20.33757469
1826	20.33600132
1827	20.33334122
1828	20.3322452
1829	20.33164048
1830	20.3283001
1831	20.32592897
1832	20.32525416
1833	20.32489693
1834	20.32029614
1835	20.31901642
1836	20.31765011
1837	20.31710371
1838	20.31531999
1839	20.31177602
1840	20.30932989
1841	20.30877107
1842	20.30804646
1843	20.30629921
1844	20.30549367
1845	20.3049073
1846	20.30264334
1847	20.30056368
1848	20.29872704
1849	20.29478577
1850	20.29311479
1851	20.29263852
1852	20.29079154
1853	20.28681117
1854	20.2835149
1855	20.28252626
1856	20.28192877
1857	20.28038111
1858	20.27812865
1859	20.27699072
1860	20.27536488
1861	20.27214013
1862	20.27117882
1863	20.27061629
1864	20.26991648
1865	20.26926774
1866	20.26761144
1867	20.26653503
1868	20.26318985
1869	20.26266424
1870	20.2617531
1871	20.26015858
1872	20.25965872
1873	20.25738991
1874	20.25515939
1875	20.25274797
1876	20.25131297
1877	20.2501183
1878	20.24764592
1879	20.24702488
1880	20.24549379
1881	20.24461221
1882	20.24360972
1883	20.24281779
1884	20.24155053
1885	20.23986128
1886	20.23881529
1887	20.23428888
1888	20.232413
1889	20.23061805
1890	20.22890995
1891	20.22747382
1892	20.22624275
1893	20.22484081
1894	20.22320512
1895	20.22215116
1896	20.22150889
1897	20.22097151
1898	20.21827473
1899	20.21664425
1900	20.21536076
1901	20.21502393
1902	20.21327223
1903	20.21162342
1904	20.21101188
1905	20.20960519
1906	20.20887082
1907	20.20770089
1908	20.20658306
1909	20.20607348
1910	20.20330956
1911	20.20171698
1912	20.20035074
1913	20.19848409
1914	20.19737075
1915	20.1955519
1916	20.19483298
1917	20.1943256
1918	20.19234997
1919	20.19111743
1920	20.19064519
1921	20.18735712
1922	20.18650068
1923	20.18322034
1924	20.1823436
1925	20.18105279
1926	20.17896703
1927	20.17825283
1928	20.17635735
1929	20.17411153
1930	20.17232679
1931	20.17130728
1932	20.17025845
1933	20.16951656
1934	20.16818154
1935	20.16527116
1936	20.16355638
1937	20.16270169
1938	20.16158173
1939	20.16048999
1940	20.1589574
1941	20.15732598
1942	20.15625503
1943	20.15544591
1944	20.15303276
1945	20.14841609
1946	20.14698233
1947	20.14566646
1948	20.144167
1949	20.14228904
1950	20.141106
1951	20.13682017
1952	20.13583878
1953	20.13472483
1954	20.13425735
1955	20.13233634
1956	20.1309755
1957	20.12917181
1958	20.12785539
1959	20.12684678
1960	20.1242868
1961	20.12320614
1962	20.12176875
1963	20.12022089
1964	20.11834842
1965	20.11526508
1966	20.11412211
1967	20.11257435
1968	20.11175832
1969	20.11109622
1970	20.10952882
1971	20.10861925
1972	20.10740223
1973	20.10496088
1974	20.10374669
1975	20.10255402
1976	20.10222209
1977	20.1012292
1978	20.1001852
1979	20.09870208
1980	20.09520576
1981	20.09146004
1982	20.09081762
1983	20.08940621
1984	20.08762805
1985	20.08649479
1986	20.08472361
1987	20.08175877
1988	20.08153706
1989	20.07932267
1990	20.07819859
1991	20.07769556
1992	20.07462168
1993	20.07108209
1994	20.06967396
1995	20.06832786
1996	20.06632828
1997	20.06572526
1998	20.06421559
1999	20.06339336
2000	20.06220796
2001	20.06069817
2002	20.06014759
2003	20.05474411
2004	20.0526617
2005	20.05188994
2006	20.0508434
2007	20.04937848
2008	20.04736877
2009	20.044666
2010	20.0437102
2011	20.04280867
2012	20.04207172
2013	20.03936531
2014	20.03846552
2015	20.03764676
2016	20.036133
2017	20.03478017
2018	20.03410085
2019	20.03363278
2020	20.0326543
2021	20.03153431
2022	20.02927062
2023	20.02827523
2024	20.0263814
2025	20.02475935
2026	20.02362454
2027	20.02166423
2028	20.01977746
2029	20.01907223
2030	20.0160445
2031	20.01445955
2032	20.00938124
2033	20.00647657
2034	20.00470466
2035	20.00236365
2036	20.00024255
2037	19.99899952
2038	19.99788503
2039	19.99531986
2040	19.99348882
2041	19.99145036
2042	19.99028441
2043	19.98800205
2044	19.98595273
2045	19.98511719
2046	19.98115107
2047	19.98086636
2048	19.97968703
2049	19.9778354
2050	19.97582927
2051	19.97417234
2052	19.97329426
2053	19.97075609
2054	19.96814264
2055	19.96725907
2056	19.9662116
2057	19.96158489
2058	19.9599037
2059	19.95941453
2060	19.95773265
2061	19.95637012
2062	19.95564523
2063	19.95364399
2064	19.95317355
2065	19.95136188
2066	19.95001044
2067	19.94959633
2068	19.9489654
2069	19.94789704
2070	19.94727185
2071	19.94655837
2072	19.94519264
2073	19.94392508
2074	19.9430656
2075	19.94246352
2076	19.94172976
2077	19.93960145
2078	19.93922951
2079	19.93772463
2080	19.93659779
2081	19.93613008
2082	19.93542335
2083	19.93385938
2084	19.93076249
2085	19.93004693
2086	19.92961394
2087	19.92796723
2088	19.92663381
2089	19.92306179
2090	19.92114146
2091	19.92087081
2092	19.91898061
2093	19.91776289
2094	19.91618471
2095	19.91482705
2096	19.91111183
2097	19.90698893
2098	19.90575358
2099	19.90451865
2100	19.90271032
2101	19.9020932
2102	19.90000565
2103	19.8983867
2104	19.89739911
2105	19.89655487
2106	19.89571503
2107	19.89487257
2108	19.89370559
2109	19.89234128
2110	19.89112732
2111	19.89006029
2112	19.88838535
2113	19.8874347
2114	19.88652687
2115	19.88519997
2116	19.88471859
2117	19.88417506
2118	19.88351668
2119	19.88190303
2120	19.88038207
2121	19.87991992
2122	19.87922843
2123	19.8790622
2124	19.8788995
2125	19.87825177
2126	19.87628119
2127	19.87539107
2128	19.87514219
2129	19.8744125
2130	19.87336386
2131	19.87132595
2132	19.87027581
2133	19.86915881
2134	19.86756772
2135	19.86636669
2136	19.86388024
2137	19.86218169
2138	19.86156665
2139	19.86069658
2140	19.85970421
2141	19.85843532
2142	19.85807617
2143	19.85699099
2144	19.8563762
2145	19.85584755
2146	19.85222461
2147	19.84945286
2148	19.84835297
2149	19.8473243
2150	19.84542581
2151	19.84408653
2152	19.84337294
2153	19.84230204
2154	19.84155449
2155	19.83979438
2156	19.83809247
2157	19.837304
2158	19.83549801
2159	19.83314525
2160	19.83186684
2161	19.8312691
2162	19.83076409
2163	19.83016309
2164	19.82958842
2165	19.82841035
2166	19.82550081
2167	19.82340741
2168	19.82253051
2169	19.82134706
2170	19.82048118
2171	19.81914834
2172	19.81678034
2173	19.81598503
2174	19.81476633
2175	19.81331538
2176	19.80653267
2177	19.80397522
2178	19.80288863
2179	19.80256205
2180	19.80141522
2181	19.79790673
2182	19.797323
2183	19.79637784
2184	19.79439963
2185	19.79317337
2186	19.79244336
2187	19.79148112
2188	19.78894468
2189	19.78804116
2190	19.78419724
2191	19.7814684
2192	19.78063231
2193	19.77954042
2194	19.77792574
2195	19.77675849
2196	19.77628336
2197	19.77564627
2198	19.77378597
2199	19.77034909
2200	19.76977139
2201	19.76916723
2202	19.76804341
2203	19.76721996
2204	19.76680768
2205	19.76599146
2206	19.76466913
2207	19.76360225
2208	19.76288876
2209	19.76156053
2210	19.7608015
2211	19.75956724
2212	19.75942494
2213	19.75889712
2214	19.75528712
2215	19.75220704
2216	19.75129747
2217	19.75052613
2218	19.74841791
2219	19.74794501
2220	19.74474797
2221	19.74391646
2222	19.74247312
2223	19.74066598
2224	19.73951621
2225	19.73810908
2226	19.73772271
2227	19.73656804
2228	19.73612287
2229	19.73518914
2230	19.73447997
2231	19.73281369
2232	19.731321
2233	19.73061485
2234	19.72926219
2235	19.72787194
2236	19.7260721
2237	19.72502147
2238	19.72321442
2239	19.72228731
2240	19.72133162
2241	19.71986467
2242	19.71880188
2243	19.71743331
2244	19.71567449
2245	19.71349312
2246	19.7123988
2247	19.7117839
2248	19.71098734
2249	19.70972891
2250	19.70916418
2251	19.70812471
2252	19.70585021
2253	19.70508377
2254	19.70421702
2255	19.70130998
2256	19.7006525
2257	19.69981515
2258	19.69834369
2259	19.69701144
2260	19.69603659
2261	19.694831
2262	19.6936769
2263	19.69198713
2264	19.68997269
2265	19.68895309
2266	19.68801284
2267	19.68505992
2268	19.68367603
2269	19.68305749
2270	19.6825669
2271	19.68173485
2272	19.68020161
2273	19.6782193
2274	19.67638935
2275	19.67572039
2276	19.67522486
2277	19.67451057
2278	19.67304011
2279	19.67258327
2280	19.6707229
2281	19.66913062
2282	19.66817336
2283	19.66713563
2284	19.66622602
2285	19.66502666
2286	19.66416303
2287	19.66286166
2288	19.6610539
2289	19.6605928
2290	19.65838471
2291	19.6576106
2292	19.65746341
2293	19.65672768
2294	19.65484047
2295	19.65383806
2296	19.65327979
2297	19.65135244
2298	19.65026389
2299	19.64856166
2300	19.64714446
2301	19.64566114
2302	19.64403256
2303	19.64239252
2304	19.64136053
2305	19.63997067
2306	19.63923872
2307	19.63635269
2308	19.63486812
2309	19.6340388
2310	19.63162093
2311	19.63088407
2312	19.62983924
2313	19.62904483
2314	19.62673161
2315	19.62400908
2316	19.62229794
2317	19.62043267
2318	19.62001849
2319	19.61891707
2320	19.61799479
2321	19.6172709
2322	19.61629217
2323	19.61299244
2324	19.61242989
2325	19.6119499
2326	19.60945005
2327	19.60652079
2328	19.60599503
2329	19.60469842
2330	19.60353481
2331	19.60289086
2332	19.60183736
2333	19.6011019
2334	19.60016844
2335	19.5994048
2336	19.59726384
2337	19.5968157
2338	19.59612499
2339	19.59493456
2340	19.59375584
2341	19.5920491
2342	19.58983492
2343	19.58712523
2344	19.58543971
2345	19.58414259
2346	19.58338533
2347	19.58237696
2348	19.58153568
2349	19.58073506
2350	19.57910559
2351	19.57729818
2352	19.57585615
2353	19.57473865
2354	19.5736259
2355	19.57262291
2356	19.57190416
2357	19.56993987
2358	19.56821456
2359	19.56687651
2360	19.5661629
2361	19.56568644
2362	19.56499663
2363	19.56440199
2364	19.56386571
2365	19.56301177
2366	19.56228546
2367	19.56135298
2368	19.56018491
2369	19.55920251
2370	19.55762184
2371	19.55567605
2372	19.55479916
2373	19.55337348
2374	19.55216333
2375	19.55193901
2376	19.55056564
2377	19.54819268
2378	19.54749793
2379	19.54626985
2380	19.54489471
2381	19.54455432
2382	19.54399397
2383	19.54332919
2384	19.54254889
2385	19.5413856
2386	19.53997248
2387	19.53923116
2388	19.53656664
2389	19.53562432
2390	19.53431895
2391	19.53383651
2392	19.53093492
2393	19.53009786
2394	19.52924073
2395	19.52838408
2396	19.52586092
2397	19.52540945
2398	19.52526957
2399	19.52415808
2400	19.52249172
2401	19.52090636
2402	19.51783542
2403	19.51702562
2404	19.51549241
2405	19.51503328
2406	19.51424403
2407	19.5118396
2408	19.5085986
2409	19.5079761
2410	19.50756575
2411	19.5055329
2412	19.50428987
2413	19.50310792
2414	19.50140273
2415	19.50070999
2416	19.50045458
2417	19.5001707
2418	19.49978888
2419	19.49964944
2420	19.49804611
2421	19.49656376
2422	19.49564682
2423	19.49432654
2424	19.49305194
2425	19.49222447
2426	19.49025759
2427	19.48952803
2428	19.48877957
2429	19.48666714
2430	19.48587329
2431	19.48297854
2432	19.48237138
2433	19.48176008
2434	19.48082935
2435	19.48018717
2436	19.47958908
2437	19.4785495
2438	19.47750949
2439	19.47650602
2440	19.47534097
2441	19.47188848
2442	19.47097889
2443	19.46848358
2444	19.4677585
2445	19.46632911
2446	19.46540103
2447	19.46250645
2448	19.46154846
2449	19.4593744
2450	19.45865602
2451	19.45759703
2452	19.45663317
2453	19.45484861
2454	19.45296015
2455	19.45223307
2456	19.45133843
2457	19.45034537
2458	19.44944916
2459	19.44880142
2460	19.44741884
2461	19.44646919
2462	19.44444654
2463	19.44152396
2464	19.4407358
2465	19.4401028
2466	19.4386421
2467	19.43819556
2468	19.43636985
2469	19.43499568
2470	19.43423773
2471	19.43265264
2472	19.43141687
2473	19.43063902
2474	19.4295263
2475	19.42865979
2476	19.42703364
2477	19.42540347
2478	19.42425405
2479	19.42351749
2480	19.42294927
2481	19.41816454
2482	19.41689038
2483	19.41620624
2484	19.41432792
2485	19.41302045
2486	19.41210473
2487	19.41065945
2488	19.40982888
2489	19.40770139
2490	19.40736588
2491	19.40616755
2492	19.40478933
2493	19.40429191
2494	19.40294276
2495	19.40075589
2496	19.39827015
2497	19.3976429
2498	19.39527814
2499	19.39494175
2500	19.39406823
2501	19.39340345
2502	19.39272337
2503	19.39195759
2504	19.39048011
2505	19.38915927
2506	19.38747584
2507	19.38681802
2508	19.38510282
2509	19.38370102
2510	19.383146
2511	19.38213414
2512	19.38098122
2513	19.37981661
2514	19.37763485
2515	19.37674553
2516	19.37352142
2517	19.37290328
2518	19.37220289
2519	19.37152253
2520	19.37082224
2521	19.36824378
2522	19.36768647
2523	19.36345075
2524	19.36253122
2525	19.3609381
2526	19.35845951
2527	19.3576254
2528	19.35634978
2529	19.35469167
2530	19.35380484
2531	19.35289523
2532	19.35176935
2533	19.35086146
2534	19.35023528
2535	19.34938558
2536	19.34823817
2537	19.34626236
2538	19.34556396
2539	19.34412451
2540	19.34368197
2541	19.34235523
2542	19.34115887
2543	19.34050292
2544	19.339735
2545	19.33898008
2546	19.33813927
2547	19.33771563
2548	19.33553697
2549	19.33523743
2550	19.33459152
2551	19.33398345
2552	19.33367819
2553	19.33247665
2554	19.33144562
2555	19.33118795
2556	19.3290808
2557	19.3275269
2558	19.32630761
2559	19.32580428
2560	19.32470618
2561	19.32392874
2562	19.32356076
2563	19.32318921
2564	19.32238696
2565	19.32165319
2566	19.31897071
2567	19.31705358
2568	19.31676
2569	19.31550284
2570	19.31430999
2571	19.31394531
2572	19.31256034
2573	19.31193931
2574	19.31126464
2575	19.31047659
2576	19.3098393
2577	19.3085577
2578	19.30673651
2579	19.30616944
2580	19.3050171
2581	19.30408075
2582	19.30285975
2583	19.30228999
2584	19.29929991
2585	19.29788438
2586	19.29676485
2587	19.29660561
2588	19.29612883
2589	19.2957457
2590	19.29461524
2591	19.29360032
2592	19.293049
2593	19.29290578
2594	19.29130638
2595	19.28990259
2596	19.28888945
2597	19.28581142
2598	19.28510028
2599	19.28388639
2600	19.28331451
2601	19.28241152
2602	19.28108272
2603	19.28077925
2604	19.27988128
2605	19.27862007
2606	19.27693667
2607	19.27627956
2608	19.27614745
2609	19.27354326
2610	19.27085957
2611	19.26483952
2612	19.26308587
2613	19.26252712
2614	19.26238992
2615	19.26098312
2616	19.25827789
2617	19.25784896
2618	19.25734777
2619	19.25656258
2620	19.25564059
2621	19.25494559
2622	19.25438789
2623	19.25207343
2624	19.2490638
2625	19.24729341
2626	19.24479601
2627	19.24351817
2628	19.24219746
2629	19.24121616
2630	19.24108464
2631	19.24053191
2632	19.23779004
2633	19.23724967
2634	19.23668844
2635	19.23571965
2636	19.23385996
2637	19.23281897
2638	19.23168556
2639	19.23133154
2640	19.23060532
2641	19.22886549
2642	19.22643165
2643	19.223311
2644	19.2224321
2645	19.22068894
2646	19.21970729
2647	19.21909025
2648	19.21797958
2649	19.21750674
2650	19.21697419
2651	19.21293843
2652	19.21210882
2653	19.21103146
2654	19.20843175
2655	19.20642072
2656	19.20585603
2657	19.20517896
2658	19.20460759
2659	19.20434652
2660	19.20382942
2661	19.20311597
2662	19.20215735
2663	19.20156279
2664	19.2003411
2665	19.19876858
2666	19.19759643
2667	19.19583814
2668	19.19506775
2669	19.19153337
2670	19.19059352
2671	19.18993961
2672	19.18942972
2673	19.18841945
2674	19.18649574
2675	19.18595991
2676	19.18518228
2677	19.18463824
2678	19.18324162
2679	19.1821541
2680	19.18177762
2681	19.18086338
2682	19.17982335
2683	19.17782199
2684	19.17579796
2685	19.17567109
2686	19.17470016
2687	19.17419116
2688	19.17269793
2689	19.17229306
2690	19.17179367
2691	19.17080294
2692	19.16944119
2693	19.16859364
2694	19.16708484
2695	19.16597932
2696	19.16540626
2697	19.16411954
2698	19.16158099
2699	19.1588965
2700	19.15851334
2701	19.15801146
2702	19.15640231
2703	19.15550532
2704	19.15430787
2705	19.15271281
2706	19.15219102
2707	19.15198008
2708	19.15125345
2709	19.15035948
2710	19.14941196
2711	19.14620451
2712	19.14419073
2713	19.14371363
2714	19.14345161
2715	19.1423694
2716	19.14153203
2717	19.13876457
2718	19.13809018
2719	19.13755214
2720	19.13709826
2721	19.13548643
2722	19.13470174
2723	19.13456068
2724	19.13417617
2725	19.13334429
2726	19.1328711
2727	19.13066645
2728	19.13022157
2729	19.1291677
2730	19.12886321
2731	19.12875345
2732	19.12756247
2733	19.1270182
2734	19.12636118
2735	19.12577575
2736	19.12309821
2737	19.12216664
2738	19.12172573
2739	19.1204075
2740	19.12027217
2741	19.11964662
2742	19.11900361
2743	19.1176974
2744	19.11686196
2745	19.1161634
2746	19.11512966
2747	19.11428841
2748	19.11296453
2749	19.11208493
2750	19.11154904
2751	19.11097325
2752	19.11025614
2753	19.10860022
2754	19.10817699
2755	19.10804144
2756	19.10719265
2757	19.10674501
2758	19.1066147
2759	19.10546725
2760	19.10519634
2761	19.10452161
2762	19.10439701
2763	19.10200852
2764	19.10000115
2765	19.09926878
2766	19.09861369
2767	19.09795919
2768	19.09685809
2769	19.0967384
2770	19.09628226
2771	19.09551727
2772	19.09505108
2773	19.09353338
2774	19.09277114
2775	19.09232142
2776	19.09174529
2777	19.08987849
2778	19.08842071
2779	19.08788492
2780	19.0874847
2781	19.08716908
2782	19.08589711
2783	19.08277456
2784	19.08084524
2785	19.07792408
2786	19.07720474
2787	19.07678012
2788	19.07640591
2789	19.07575071
2790	19.07528598
2791	19.07435788
2792	19.07265024
2793	19.07215517
2794	19.06948849
2795	19.06797367
2796	19.06613684
2797	19.06517652
2798	19.06450217
2799	19.06313968
2800	19.06240477
2801	19.06147093
2802	19.06104921
2803	19.06015323
2804	19.05934725
2805	19.05760602
2806	19.05720303
2807	19.05535704
2808	19.0544772
2809	19.05033949
2810	19.04921607
2811	19.04701682
2812	19.04690312
2813	19.04425546
2814	19.0440237
2815	19.04333967
2816	19.04275318
2817	19.03774675
2818	19.03764706
2819	19.03599518
2820	19.03402065
2821	19.03227731
2822	19.03154036
2823	19.03035676
2824	19.02923459
2825	19.02913876
2826	19.0284668
2827	19.02618786
2828	19.02492713
2829	19.02335831
2830	19.02155986
2831	19.02115547
2832	19.02010988
2833	19.01967655
2834	19.01753411
2835	19.01714873
2836	19.0161309
2837	19.01465817
2838	19.01361443
2839	19.01246358
2840	19.01211808
2841	19.01124798
2842	19.01011637
2843	19.00949277
2844	19.00852955
2845	19.00743975
2846	19.0066454
2847	19.00611837
2848	19.00602491
2849	19.00486447
2850	19.00382734
2851	19.00089942
2852	18.99972274
2853	18.99833658
2854	18.99740782
2855	18.99465283
2856	18.99416556
2857	18.9926787
2858	18.99164438
2859	18.99053684
2860	18.99021415
2861	18.98973634
2862	18.98889955
2863	18.98839137
2864	18.98719732
2865	18.98587926
2866	18.98558475
2867	18.98469496
2868	18.9845812
2869	18.98274961
2870	18.98231286
2871	18.98052765
2872	18.97974858
2873	18.97877438
2874	18.97725669
2875	18.97560399
2876	18.97446408
2877	18.97330729
2878	18.9723114
2879	18.97123191
2880	18.96857747
2881	18.96605574
2882	18.96524757
2883	18.96375514
2884	18.96333895
2885	18.96306332
2886	18.96229694
2887	18.96165819
2888	18.9592895
2889	18.95919995
2890	18.95859765
2891	18.9581502
2892	18.95727751
2893	18.95669444
2894	18.95552447
2895	18.95441328
2896	18.95334509
2897	18.9522131
2898	18.95125283
2899	18.94834386
2900	18.94601824
2901	18.94489351
2902	18.94416146
2903	18.94393542
2904	18.94382456
2905	18.94320475
2906	18.94220406
2907	18.94116639
2908	18.94088702
2909	18.94030156
2910	18.93889566
2911	18.93857947
2912	18.93792618
2913	18.93694922
2914	18.93628927
2915	18.9357577
2916	18.93473002
2917	18.93431734
2918	18.93361293
2919	18.93303091
2920	18.93216358
2921	18.92954588
2922	18.92845558
2923	18.92727866
2924	18.92679636
2925	18.9262692
2926	18.92540279
2927	18.92346281
2928	18.92336543
2929	18.9225276
2930	18.9221481
2931	18.92139314
2932	18.92070256
2933	18.92025474
2934	18.91904846
2935	18.91827278
2936	18.91817118
2937	18.91711044
2938	18.91559621
2939	18.91466894
2940	18.91425994
2941	18.91366871
2942	18.91336965
2943	18.91223821
2944	18.91179922
2945	18.91161853
2946	18.91093597
2947	18.90810236
2948	18.90734513
2949	18.90698445
2950	18.90260635
2951	18.90200756
2952	18.90170445
2953	18.9002203
2954	18.89935852
2955	18.89579393
2956	18.89503647
2957	18.89393409
2958	18.89352178
2959	18.89318667
2960	18.89248157
2961	18.89212431
2962	18.89147747
2963	18.88986586
2964	18.88919165
2965	18.88871317
2966	18.88813363
2967	18.88721782
2968	18.8867059
2969	18.88470365
2970	18.87963098
2971	18.87900804
2972	18.87810672
2973	18.8771191
2974	18.87453059
2975	18.86969756
2976	18.86898979
2977	18.86806844
2978	18.86783235
2979	18.86723933
2980	18.86647167
2981	18.86618259
2982	18.86529477
2983	18.86427102
2984	18.86299899
2985	18.86246538
2986	18.85981298
2987	18.85879271
2988	18.85815165
2989	18.85747151
2990	18.85693891
2991	18.85628257
2992	18.85480806
2993	18.85378907
2994	18.85288071
2995	18.85194099
2996	18.85062311
2997	18.84956115
2998	18.84851216
2999	18.84608332
3000	18.84278157
3001	18.8415976
3002	18.83920687
3003	18.83819446
3004	18.8378038
3005	18.83685825
3006	18.83592549
3007	18.82995111
3008	18.82891857
3009	18.82844567
3010	18.82808113
3011	18.82767698
3012	18.82713656
3013	18.82598007
3014	18.82497729
3015	18.82468274
3016	18.82386006
3017	18.82269195
3018	18.821618
3019	18.82091484
3020	18.82043181
3021	18.81943702
3022	18.81871599
3023	18.81675882
3024	18.81573525
3025	18.81465674
3026	18.81393591
3027	18.81363031
3028	18.81296459
3029	18.81237535
3030	18.81149607
3031	18.81071102
3032	18.80985303
3033	18.8092922
3034	18.80860956
3035	18.80765532
3036	18.80525279
3037	18.80459266
3038	18.80370266
3039	18.80287829
3040	18.80267457
3041	18.80209631
3042	18.80130742
3043	18.79883074
3044	18.7979112
3045	18.79749074
3046	18.79661557
3047	18.7952891
3048	18.79472559
3049	18.7944862
3050	18.79403789
3051	18.79375403
3052	18.79301859
3053	18.79241385
3054	18.79130537
3055	18.79058246
3056	18.79033784
3057	18.78996738
3058	18.7890931
3059	18.78792551
3060	18.78553432
3061	18.78308678
3062	18.78161573
3063	18.78154557
3064	18.78050146
3065	18.77967546
3066	18.77942323
3067	18.77891753
3068	18.77857633
3069	18.77779758
3070	18.77645602
3071	18.77589131
3072	18.77548881
3073	18.7746594
3074	18.77375961
3075	18.77191271
3076	18.77140548
3077	18.77062308
3078	18.77037185
3079	18.76778046
3080	18.76657853
3081	18.7660372
3082	18.76570982
3083	18.76521514
3084	18.76380197
3085	18.76246158
3086	18.76056432
3087	18.75986974
3088	18.75729023
3089	18.75670174
3090	18.75608482
3091	18.75526491
3092	18.75462603
3093	18.75284097
3094	18.75252603
3095	18.75073271
3096	18.75022131
3097	18.74976477
3098	18.74925466
3099	18.74835607
3100	18.74748168
3101	18.74680879
3102	18.74615627
3103	18.74401943
3104	18.7417996
3105	18.74151191
3106	18.74051508
3107	18.73981436
3108	18.73886025
3109	18.73824086
3110	18.73801724
3111	18.73679485
3112	18.73601568
3113	18.73558556
3114	18.73425232
3115	18.73370578
3116	18.73229825
3117	18.73152435
3118	18.73091977
3119	18.72962802
3120	18.72878855
3121	18.72800108
3122	18.72701838
3123	18.72668672
3124	18.72623099
3125	18.72518977
3126	18.72475715
3127	18.72331687
3128	18.72234933
3129	18.72175853
3130	18.72126829
3131	18.72057237
3132	18.71959945
3133	18.71726149
3134	18.71611737
3135	18.71534618
3136	18.71310862
3137	18.71104102
3138	18.70956303
3139	18.70924438
3140	18.70858941
3141	18.70747159
3142	18.70621524
3143	18.70434688
3144	18.7035253
3145	18.70289092
3146	18.7022419
3147	18.70123251
3148	18.70032067
3149	18.69979661
3150	18.69920467
3151	18.69838332
3152	18.69783801
3153	18.69753427
3154	18.69673852
3155	18.69650303
3156	18.69583125
3157	18.69471963
3158	18.69445812
3159	18.69347751
3160	18.69321073
3161	18.6922769
3162	18.69165618
3163	18.69075473
3164	18.69047336
3165	18.688294
3166	18.68743355
3167	18.6868352
3168	18.68622872
3169	18.68583132
3170	18.68474112
3171	18.68421463
3172	18.683948
3173	18.68267234
3174	18.68086048
3175	18.67903573
3176	18.67813629
3177	18.67776446
3178	18.67734111
3179	18.67633951
3180	18.67516799
3181	18.67419131
3182	18.67342081
3183	18.66800861
3184	18.66628759
3185	18.66561097
3186	18.66500152
3187	18.66475702
3188	18.66043552
3189	18.66002907
3190	18.65909298
3191	18.65821496
3192	18.65743966
3193	18.65657291
3194	18.65605667
3195	18.65570639
3196	18.65523024
3197	18.65507045
3198	18.65405886
3199	18.6536397
3200	18.65278756
3201	18.64969739
3202	18.64868498
3203	18.6483271
3204	18.64703159
3205	18.64673578
3206	18.64606078
3207	18.64559616
3208	18.64507486
3209	18.64340578
3210	18.64308564
3211	18.64265662
3212	18.64149717
3213	18.63754538
3214	18.63519708
3215	18.63400399
3216	18.63288532
3217	18.63115736
3218	18.63089014
3219	18.63031276
3220	18.63004435
3221	18.62914972
3222	18.62862307
